SMILES,Prediction,Affinity,Distance
C#CS-1=CC=CC2=C1NC=Nc1cc(C(C)C)c3c(c1C2N)OCCO3,0.844512736,-8.8,0.961818031
FC1C=C(Br)CCN1C1=CC=B-OC2C(OCC3CCNCS3)=CC12,0.835678309,-8.7,0.961829302
CCS-C1=CC2=C(C#N)C(=O)NC1(OCSc1ccc(O)cc1)C=C2,0.816773343,-8.5,0.961830645
CCC=C(CC1=NCC(NC=CC=C=CN)CS1)OC,0.861097329,-9,0.96185346
C=CC(=O)NC1C#CC=CN1C1=NCOC(C2=CC=C3CN(C(C)=O)CCC(C=C2)N3)=N1,0.835743942,-8.7,0.961886327
COCn1c(=O)oc2cc3c(cc21)=C(Nc1ccc(N)c(F)c1)C(C)N=3,0.861147237,-9,0.961898141
CC1NC2=C(C3C=C(NC(=O)C(C)(C)C)CC=C3NC=O)C=CC2C1=NO,0.861174068,-9,0.961922161
NC1CC(Br)=CCN1C1C2C=CC3=C(NC(=O)C#CC2)C31,0.844674659,-8.8,0.961960209
CC#CC(Cl)=CC=CNC1=NC2=NNCC2(CC(=CC#CC#CCC)CO)C=N1,0.861268706,-9,0.962006888
CC#CC(=CC=C1COCC(=O)N1CCN1CCCCC1)N1CC=CCC1F,0.861286622,-9,0.962022928
CC(=O)OCOC1=c2c(ncnc2=CNCCS#Cc2ccccc2)C=CC1,0.835912729,-8.7,0.962032983
CC1CCc2nn(cc2-c2cnc(N)c(-c3nc4ccccc4n3C=O)n2)CC1,0.876395421,-9.2,0.962049546
COc1cc2ncnc(NCC3=CC=C3)c2cc1OC,0.85326198,-8.9,0.962074254
B#CC=C1C=CC2N=C1c1ccc(NC(=O)c3ccccc3Cl)cc1N2,0.853262004,-8.9,0.962074276
CCOC(=O)CCCNC=Cc1c2ncnc1C1C=C1C(C1=C(C)S-C=CC1)N2,0.844837446,-8.8,0.962103152
COOC(=O)CNc1ccc(NCC2=NC=NC3=CC(OC)=C(OC)C=P-32)cc1C,0.826813602,-8.6,0.962157582
BC1c2cc(CC=CC=C)sc2N=CN=CNC1c1ccccc1,0.869166765,-9.1,0.962169863
CN(C)CC=CC(=O)NC1=CC2=C(Nc3ccc(F)c(Cl)c3)N=CNC12OC1CCOC1,0.844929468,-8.8,0.962183959
C=C1CC(=C(CF)NC=C2C=NCC(CF)=C2)CC=C(OC2CCOC2)CNC1=O,0.844938834,-8.8,0.962192183
CC=CCSc1cnc2n(c3cc(OC)c=3n3c(=O)cc1-3)CCN(S(C)(=O)=O)C2,0.853424474,-8.9,0.962218373
COC1=CCc2cc(c(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)C=N1,0.869234848,-9.1,0.962231366
Brc1cccc2c1CC=NCC1=CCc3ncnc(c3NC1)N2,0.845120405,-8.8,0.962351632
COC1=CC2=C(N3CCc4ccccc43)N=CB-C2C=C1OC,0.845171118,-8.8,0.962396167
C=CC(=O)Nc1c-c2c(Nc3cccc(Br)c3)ncnc2cn1,0.883812564,-9.3,0.962418498
C#CCOC1=CC2=NC=NC(C=CC=CCC=CF)=CC2=CN1CC=O,0.817468065,-8.5,0.962420663
COc1ccccc1NC1=C(CNc2ccc(NC3CCCN(C)C3)cc2)CNC=C1,0.836391852,-8.7,0.962449323
ON1CCCOC1c1ccn2ncn(Nc3ccc(OCc4cccc(F)c4)cc3)c12,0.90288392,-9.6,0.96245025
C#Cc1c(CNc2cccc(O)c2)n(OC2OC(CO)C(O)C(O)C2O)c2ccccc12,0.902883945,-9.6,0.962450274
Cc1cccc2c1ncn2-c1nc2ncc1OC(CN)CC=N2,0.902884007,-9.6,0.962450332
CCOC(=O)C1=CC=NC=NC(Nc2ccc(F)c(C#N)c2)C(OCCO)=C1,0.836393262,-8.7,0.962450549
C=C(NC(C)=CCNC1CC(F)(F)C1)C(=Cc1cc(Nc2ccc(F)c(Cl)c2)ncn1)OC,0.861771498,-9,0.962457056
CN1CC=CN=CCC2(N)C3C=C4C(=NC=NN42)C=CC=CC(CCCCCN3N)N=N1,0.845259495,-8.8,0.962473781
CC#CC=C(OC1=CC2=C(c3ccccc3)N=C=S1C2)C(=N)OC,0.84526417,-8.8,0.962477886
O=C1C=CC=C(I)C=C2C(=CC1)NC21c2occ3c2CC31,0.845295324,-8.8,0.962505246
C=COCCNCCCNC1=CCC(=NC=NCl)CC(=O)COC1,0.869542502,-9.1,0.962509295
CCC=NCC1CC2C1N=CC(O)c1cn2cc1-c1cccc(Cc2ccccc2)c1,0.890589963,-9.4,0.962514117
CC1NC2CCOC(C2)NCc2ccn3ncnc(c23)CNc2cn(-c3cccc(F)c3)nc21,0.890590015,-9.4,0.962514165
C=CC=CC(=O)CNc1cccc(NC=NOC=CC(=N)c2cccnc2)c1,0.890671281,-9.4,0.962589359
N=C(S-C=CN=CNc1cccc(NC=O)c1)c1cccnc1,0.890675525,-9.4,0.962593286
CN(C=CC(=O)N1C2=CCC(=C(Cl)BNCC=CCF)C=C21)C1CC1,0.817723994,-8.5,0.962638056
CC1=CC=C(NC(=O)c2ccc(Cl)cc2)C=C(NC=NCBr)N1,0.845626025,-8.8,0.962795689
COC1=CCC(C)=NC=NC(CC(Cl)=CC(O)=CCS)=C(C2CCN(C)CC2)C1,0.83680616,-8.7,0.962809389
Cc1ccc(CNPC2C=CC(Nc3ncc4c(n3)CC=CN=C4)=CO2)cc1,0.862184684,-9,0.962827035
C=C(OCC1CCN(C)CC1)C(O)=CC=C=NC=NCNC1C=CC(O)=C(Cl)C=C1F,0.827636881,-8.6,0.962865145
C1=C=NC=NC#CC(OC2CCOC2)=C2OCCOC2=CC=1,0.862316832,-9,0.962945371
CN(C=O)C1=C(C(=O)Nc2ccccc2N2CCNCC2)CCNC=C1,0.837101653,-8.7,0.963066222
O=CCOC(=O)C=CN1C(=CF)C=CC1SNC1=CC=C1,0.862463533,-9,0.963076744
CCN1CCC(CC2=CC=NC=NC3(N4CC=C(Cl)C(F)C4)C(O)=C23)CC1,0.837131153,-8.7,0.963091863
CCC(C)CNC(=O)Cn1cc2c(n1)CCC1C3=C4C=CC=NOCCC(=CC21)C4CN3,0.837172906,-8.7,0.963128156
NC=Nn1ccc(CNCCCN)c1CNC1=CC=COCc2cc(ccn2)C(Cl)=C1,0.837215024,-8.7,0.963164766
C=CN1CCNCCC=CC(OC2CCOCC2)=CC=CN=CC12CO2,0.854506299,-8.9,0.96317801
CC1(Cl)C(F)=CC=CN1C12N=CN=CC=C3CC(=O)C(C1N1CCCCC1)N(C3)C2O,0.862617534,-9,0.963214659
Cc1cc(C=C(C#N)C(=O)NCCCc2ccccc2)ccc1O,0.84613928,-8.8,0.963246513
CC=CC(=CC1=CN(C2CC(CN3CCC3)C2)CN=CNC1)OCc1ccccc1,0.854635023,-8.9,0.963292213
C=C=C(CC1=CCNC(COC)c2ccc(OC)cc21)OC=N,0.854635027,-8.9,0.963292216
BrCC1=C(c2ncnc3c2NCc2cc(Br)ccc2O3)CC=CC1,0.854635041,-8.9,0.963292229
COCCOC=C1CN=CCC(F)=CC=CCNC1=COCCC1NCCOC1C,0.854635042,-8.9,0.963292229
CCC=C(Br)C=CC=NC(C#N)=C1C=C(OC)C(OC)=CC1=NC,0.81855902,-8.5,0.963347479
C=CC=CC=NC=CC(=O)Cn1cnc2c(N)ncnc21,0.891494743,-9.4,0.963351348
CCC1=C(C)NC=CCC(O)C2=CSCN2C(C)NC=C1,0.862794219,-9,0.963372894
CC1=NC2=NC=CC(=S=C(CC=O)C=C2)NCC=CN1,0.877856622,-9.2,0.963380841
NCNC=CC1CCC(c2ccccn2)=CC1=COC(=O)F,0.818604741,-8.5,0.963386329
C=NC(Nc1ccc(F)c(Cl)c1)=C1CN=C(NC2C=CCCN(C(C)=NC)C2C)S1,0.846301439,-8.8,0.963388961
N-CC(Cl)=C=CCNc1nccc(-c2cccnc2)n1,0.854756339,-8.9,0.963399846
C=CC(C)=C=NC(Cl)=NC=Nc1ccc2c(c1)OCC(=O)N2CCCON1CCOCC1,0.837502894,-8.7,0.963415003
C=CC(O)c1ccc(OC)c(C2(N)C=CC=CC#CCN3C=CC(C=N3)S2)c1,0.8628444,-9,0.963417837
CCC1CCCC(Nc2c(C#N)cnc3cnc(N=S-Cc4cccnc4)cc23)C1,0.891569178,-9.4,0.963420231
Nc1ccc(NC2=C3C(NC4=CC(Cl)=C4)=NC=NP-3=NN2)cc1,0.846357545,-8.8,0.963438248
NC(N=Cc1c2ccc(O)c1OC2)C1=C(O)S-CC=C1,0.846371268,-8.8,0.963450304
C=CC(=O)Nc1cccc(OCn2ccc(NC3=NCNC4=CC4N3)n2)c1,0.870651239,-9.1,0.963511058
CC1NCCOC1COc1ccn2c1CN(C1=CC=COC(C3C=CC=C3F)C1Cl)C=N2,0.878120295,-9.2,0.963621112
CCC=C1C=NC(Nc2ccc(OC)cc2)=NC#CCSC1=CCCl,0.846616685,-8.8,0.963665905
CC=Cc1nc2nc3cc(OCCC4CNCCCC4O)c(cc13)CC(F)=CC2O,0.855073342,-8.9,0.963681111
C=C(Cl)C(F)=CC=CC(N)=C1CC=C(OC)C=C1NC(=O)C=CCN(C1CC1)C1CC1,0.808917536,-8.4,0.963703272
COC1=CC(CNC=C=NN=C2CC=CC(Br)=P2)(OC)C=C1,0.863174553,-9,0.963713535
C=NC=CC=Cc1ccnc(NOC23C=CC(Cl)=CC=CCNC2=CC=C(C)C3)n1,0.837856064,-8.7,0.963722031
CCOC1=CC(=NC)C2NCC=CC(C)C(=C2C#N)C=C1NC(=O)C=CCN(C)C,0.828683116,-8.6,0.963764591
C=C1C=C(NC=c2c(C#N)cnc3c2=CPC(OCOCC)=C3)C1C(F)(F)F,0.82868318,-8.6,0.963764646
Cc1cccc(C2=CC3=CN(C)C(OCN)=CC3=NN2)c1,0.828683217,-8.6,0.963764678
C=C=CC(Br)=CCNN=CN=CN=C1CNCS-2#CC(OC)=CC=C2O1,0.855219445,-8.9,0.963810751
C=C1COCCN1CCCOC1=CC2C(=C=NCN2C(C=CF)C=CCl)C=C1OC,0.819122725,-8.5,0.963826507
COC1=CC2C(N)=CC=CC=CN(C)CN=C2C(OC)=C1OC,0.863373307,-9,0.963891559
Cn1nccc1C(=NCNC(N)C1=CCC=C1)N=C1C(P=N)CN-C1(C)C,0.871108536,-9.1,0.963924303
NC1=CCOC(O)C1=CCNc1ccc(OCC2=C=C2)cc1,0.85542862,-8.9,0.963996363
CC(c1ccccc1)c1ncnc2sc(SC3=CC(C(O)C=O)=CC=CC3O)cc12,0.84705531,-8.8,0.964051276
C#CC1=CC=CN(C(C=N)c2ccc(OC)c(CC=CC3CCCCC3=O)c2)C1N,0.829051546,-8.6,0.9640814
CC1=COCC=CC1=CSCC=C(O)C=CCC=C(C#N)C(N)=O,0.847103398,-8.8,0.964093528
CCCCC(O)=C(C=C(C#N)C(N)=O)Sc1ccc(O)cc1C,0.819479047,-8.5,0.964129351
OC1=CCCC2(CC=C=C-CO1)c1ccc(O)c(O)c1OCC2O,0.829113873,-8.6,0.964134998
CC1=CC(SO)=CC#CCSc2ncnc(NC3=C(C)C=C=CC3)c21,0.819485849,-8.5,0.964135132
CC12CCCC(NC3=C(N1)C(c1ccccc1CI)C=C3)O2,0.855607722,-8.9,0.964155298
C=NC=CC1=CCN(CN=CC=C2NC=CC#P=CN2)C(N)C1,0.847202929,-8.8,0.964180983
Nc1ncnc2c1c(CC=C1C=CCC=CCCO1)cn2C1CC(CN2CCC2)C1,0.871395611,-9.1,0.964183743
CC=C(NCN=C(C=CN)Oc1cccc(NC=O)c1)C(=CN1CCN(C(C)=O)C1)OC,0.871404925,-9.1,0.964192161
B-C(S)=CCNC1C#CNC=Nc2cc(OC3CCOC3)c(NC(=O)C=C)cc21,0.86381634,-9,0.964288411
C=C(CC(=O)OCC)NC1C=c2ncnc(Nc3cccc(Br)c3)c2=C1,0.871535151,-9.1,0.964309856
CCOC(=O)CCCN1C=C2C(=CB-C=NC=NC(N)Nc3ccc(C)cc32)O1,0.871535159,-9.1,0.964309864
C=CC(=CC=c1sc2c(-n3cccc3F)ncnn1C=NC=2)CCN1CCOCC1,0.871535162,-9.1,0.964309866
O=C(O)C=CC=CC=CC=CNc1ncnc2ccccc12,0.885898466,-9.3,0.964334386
COOc1ccc(OC)cc1C1=CC2=C(NCC=CC=CC=CS-C)N=C(N)C2S1,0.847381284,-8.8,0.964337703
CC=C(CC(=Cc1cncnc1OC=CC=CC(=O)C=CC=CCBr)CCl)OC,0.847386821,-8.8,0.964342568
CCOC(=O)CCCN1C2=NC=NC(Nc3cccc(O)c3)c3ccc(c1c3)O2,0.892587293,-9.4,0.964362493
CC=CCNC1=NC=NC2=CCC2(OCCCCNCCS(C)(=O)=O)C=C-C1,0.829418299,-8.6,0.964396804
CC=CC(Br)=CCNC(=O)C1=CC=CC2=NC=NCS2(CCCCC)C=C1,0.847511838,-8.8,0.964452425
N#Cc1cncc2c1NNC=CC=CC(Br)=CCOCCO2,0.855943895,-8.9,0.964453636
CC(F)=CC=C(CCl)Nc1ncnc2c1NCc1cc(F)ccc1O2,0.871725772,-9.1,0.964482142
B#CC(=C)Nc1c(C#N)cnc2ccc(NC(=O)C=CCN(C)C)cc12,0.871725789,-9.1,0.964482157
COc1cc2ncnc(NC3=CC=C3NCCCl)c2cc1OC,0.87172583,-9.1,0.964482194
COc1cc2ncc(C(=O)O)c(NC(C)=CC=CCBr)c2cc1OC,0.87172584,-9.1,0.964482203
COc1cc2ncnc(N3C=CCC(Br)=C3)c2cc1O,0.871725846,-9.1,0.964482208
O-C(F)C=NC(=CC=CCc1ccccc1)Cc1ncnc2c1NCCCO2,0.871725852,-9.1,0.964482214
CC=C(F)C(F)c1ncnc2cc3c(cc12)N(COC)C=NO3,0.871725874,-9.1,0.964482234
C#CC=CC=CNC1=CNCc2cc(Br)ccc2C(O)N=NC=N1,0.871725881,-9.1,0.96448224
Fc1ccc2c(c1)CN=C=C(Nc1ccc(F)c(Cl)c1)N=CN=CO2,0.871725894,-9.1,0.964482252
C-OC1=CCNC(c2ccc(OC)c(OC)c2)C=NCOC1=C=C,0.871725923,-9.1,0.964482278
C=P1=C=NC=NC(N2C=C=C(F)C(F)=C2CC)C=CN(OC)O1,0.871725955,-9.1,0.964482307
C=C(Cc1cc2cnc(NC)nc2n1-c1ccc(C2=NCC(C)(C)S2)cc1)OC,0.879078537,-9.2,0.964494411
CC1=CCN(C(=O)C=C2C=CC=C=C2O)CCC=C1Nc1nccc(-c2cccnc2)n1,0.829547447,-8.6,0.964507878
O=C(COC=CCC(Br)NNc1ccccc1)NCCCN1CCCCC1,0.879107843,-9.2,0.964521122
C#Cc1cccc(Nc2ncnc3nc(N4CC=C(CN5CCOCC5)CC4)sc23)c1,0.864098028,-9,0.964540757
CNC1=NC2(Oc3ccccc32)OC2(C)C1C=CC=C1CCCN12,0.864134164,-9,0.96457313
OC1=C=CC=Cc2cccc(Nc3ncnc4c3NCC=C3C(F)=CC=C34)c21,0.856080409,-8.9,0.964574793
COC1=C2OCC(Nc3cccc(-c4ccccc4N=CN)c3)NCC2=C1,0.82012118,-8.5,0.964675202
CC(=O)Nc1ccc(C)c(NC2=NBCC(c3cccnc3)=N2)c1,0.899267557,-9.5,0.964690216
C1=CC2=CN(CC3CC3CNC3=P-CC3)CN=CN=C2CNC1,0.820229853,-8.5,0.964767593
NC1=NC=C(CCCO)C=C(CN=CNc2cccc(Cl)c2)CC1,0.829855499,-8.6,0.964772838
CC=CC(C)=C=CC(=O)C(C)c1ccc(O)c(ON)c1,0.829860395,-8.6,0.96477705
N=Cc1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,0.899421177,-9.5,0.96483342
CCOC(=O)C=C1CC=C2C=C(CNC1=O)C(F)=NN2,0.829964711,-8.6,0.964866779
N#Cc1c(NCl)ncnc1Nc1ccc2c(c1)C=CCO2,0.848004922,-8.8,0.964885751
C=CC=C(C=CBr)N1CCC(=CC=CC=NC=O)CCN2CCOCC2C1N=CN,0.839204347,-8.7,0.964894453
COC1=Cc2ncnc(N(C)C3C=CC(CF)=C3)c2C=P-1OC,0.848075884,-8.8,0.964948117
CN=C1C=CC=NC1Nc1ncnc2c1C=C(OC)P(OC)#C2,0.839278365,-8.7,0.96495883
COC=C(C=C(C=COC1=CCC(C)=N1)NC(C)ONc1ccccn1)OC,0.879632435,-9.2,0.964999283
C=COCCC(C=CCN=CN=NNc1cccc(C)c1)(CC)OCCOC,0.879678044,-9.2,0.965040858
NN1CC=C2C=CC(CC=CC=C(F)C1)c1nc(c3c(CN4CCCNCC4)ccn3n1)N2,0.864671071,-9,0.965054159
C=NC1CN=CN=Cc2cccc(CC3=C(PO)CC(OC)=CC3=N)c21,0.830184361,-8.6,0.965055726
C=CB(C)C(=CC#N)N=CNC1=CC=CC2(C=C1)SC1C=CC=C12,0.848213368,-8.8,0.965068952
COC1=CC(=NN(O)CN2CC=BCS3=CC=CC=C23)CC=C1,0.830203707,-8.6,0.965072368
NC1=C=B-C=CC=CC(Oc2ccc(F)c(Cl)c2)=NC1,0.86479569,-9,0.965165817
COC1(NC2C=C3C(=CCP=NC=N2)OCN3CCCC(C)OC=O)C=C1,0.856749648,-8.9,0.965168806
COC1=CC2=C(N)CN=C2C(N(C)C=C=BCF)=CC1,0.848357299,-8.8,0.965195457
CC=NC=C(C#N)SC(NNNC1CCCC1)=C1NB-CC=CCN1,0.864834282,-9,0.965200396
COc1cc2ncnc(NC3=CC(F)C(Cl)=C3)c2cc1NC(=O)C=CCNC1CC(F)(F)C1,0.848402934,-8.8,0.965235568
Clc1cccc(NC2=C3C4=CC(=NN2)CCC3(N2CCOCC2)N-CO4)c1,0.830432902,-8.6,0.96526954
CNc1c(C=O)cn2c1C(C=C1C=CC=CC=CCN3N=CCC3=C1)=NC2N,0.848484015,-8.8,0.965306836
C=C=CC(Br)=CCNc1c(C#N)cnc2cc3c(cc12)OCCCO3,0.86497107,-9,0.965322962
CC#CC=C(C=CNc1nccc(C2C=CN=C2)n1)NCC=O,0.864973304,-9,0.965324964
C=NC(=CCC(=C)C=C(NC(=O)N1C=CN=CC1C)OC(F)(F)F)OC,0.839732052,-8.7,0.965353453
CC1=C=B-CC(CNCN=CC2C=C(CC=N)C3=C(C2)OCCO3)=C1,0.830562549,-8.6,0.965381079
C=NC=NC(C=CBr)=CC=CC(N)=CC=C(COC)OC,0.865076643,-9,0.965417561
CS(=O)C(=O)C=CCNC1C2CS1=C(NCC=CCCl)N2,0.865106775,-9,0.965444562
COCCn1c2c(oc1=O)CC1C=CC=C1C#CNC1=NC=NCC1=C2,0.848642902,-8.8,0.965446497
Cc1ccc2c(c1)OCONC=NC(Nc1cccc(Br)c1O)N(C)C2,0.90009655,-9.5,0.965463036
CCCC1N-C(N=C2C=NC(Nc3ccc(F)cc3F)=NC2=N)Bc2cc1ccc2OC,0.900097687,-9.5,0.965464096
CN-c1c(OC)c(OC)cc2c(N(C)c3ccccc3)ncnc12,0.900113998,-9.5,0.965479303
C=CN=CC=BC(=O)CC(=CC=C(C=NC=CCP)NC)OC(F)(F)F,0.848692156,-8.8,0.965489793
CCOC(=O)CCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,0.90014878,-9.5,0.96551173
B-Oc1cc(NC(=O)Nc2ccncc2)cc(Cc2cccnc2)c1O,0.865194733,-9,0.965523379
O=C(Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1)Nc1ccncn1,0.865194752,-9,0.965523396
C=CC(=O)N1CC2(OCC)COC=NC(NF)C(C(Cl)=CN)C12,0.848743384,-8.8,0.965534824
C=C(O)C(=O)COCCC=C(CC)C(C)Cc1cc-ccc1,0.848751463,-8.8,0.965541926
CC1=CC(=C(N=CN)Nc2c(F)cc(Cl)cc2F)CC=C1OCC1CCNCC1,0.821195077,-8.5,0.965588344
NCC1CCC(CCn2cc3cc2CN=C(N)C2CCOC2COc2cccc-3c2)N1,0.880291362,-9.2,0.965599957
COC=C(OC)C(=CCc1cncnc1N(C)c1ccccc1)OC,0.872994385,-9.1,0.965628902
C=C=C(F)C(Cl)=CCNC(=NC)C1=NCN=C(NCCI)S1,0.872994416,-9.1,0.96562893
Fc1ccc(Nc2ncnc3nc(C4=CC=C5CN(CCC=C4)CCO5)sc23)cc1Cl,0.865316849,-9,0.965632807
NCC1C=CCNc2ccc(cc2)NC(=O)NC2=CCC(Br)=C21,0.865395377,-9,0.965703178
C#CC=CC=CNCC(=O)NC(C#C)=CC=CC(=O)c1ccccc1,0.848943208,-8.8,0.965710482
COCC(=CC(C=NC=CC#N)CNc1cccc(Br)c1)OCO,0.857365589,-8.9,0.965715599
CCOC(=NCC=C(C#N)C(N)C=O)C(C)=C(CC)CC,0.840198911,-8.7,0.965759587
C#CNCN=CN=P-C=NC(C)NC(=C)CC(=O)OCC=O,0.857429148,-8.9,0.965772027
NC(C=NCC(F)(F)F)=NC=NCNc1ccc2c(cnn2Cc2cccc(F)c2)c1,0.894110498,-9.4,0.965772502
C=C(Cl)C(=CC=NC(CBr)=NF)OCc1cccc(F)c1,0.849046912,-8.8,0.965801648
C=CC(=O)NC1=CC#S-C(Oc2nc(Nc3ccn(C)n3)nc3c2PCN3)=C1,0.849102688,-8.8,0.965850682
C-P=C=CC(=CC=C=COCC=CC=CC#C)Nc1ncnc2c1=C=C=CC=2,0.831137229,-8.6,0.965875548
NC1CN2CCC=CNN=CN=C(N3Cc4ccnn4CC3Cc3cccc(F)c3)C12,0.88758025,-9.3,0.965879608
C#CC(=CC1=NC=NN=CN=CC=NCCOCC(Cl)=CCN1)CN1CCC(N)CC1,0.840400667,-8.7,0.965935117
C=C(C=C(C)CC12CC(=CC3=CC=CCN31)C(SC)=NC=N2)COO,0.831271405,-8.6,0.965991009
CC1=CC=CP-C1=CCC=NCC(=O)ONCC1C=CC=CC1,0.840475463,-8.7,0.966000193
O=C1C=CCNCCOCCC2=CCC(=NC=CC1Nc1cccc(Br)c1)C=C2,0.831308746,-8.6,0.966023142
COC=C1C(OC)=CC2=C(Nc3nccc(O)c31)C(Br)C=C=P2,0.821712109,-8.5,0.966028098
C=NC(=CC(C)=C(N=CN)Nc1cccc(Br)c1)ONC(=O)C(=C)C,0.840551831,-8.7,0.966066639
C=CC(=O)C1C(N(C)CCO)=CC(C)=CNc2nccc(n2)-c2cn(C)c3cccc1c23,0.840558602,-8.7,0.96607253
C=CC1(C(C)=CC=CN(C(=O)c2ccccc2)C(=O)n2cccc2)NC=C(C)N1,0.873518604,-9.1,0.966102858
CC=C(Br)C=C(F)N=CC=C(OC)C(O)CCC1CCNCC1=C=C=NC=N,0.831404656,-8.6,0.966105679
C#Cc1cc2ccc1CC(OCC)C(NC(=O)C=CCN(C)C1CC1)=C1CN=CN=C1N2,0.831414662,-8.6,0.96611429
FC1=CC=C2Nc3ncnc(Cl)c3C=C3COC4COCC34C12,0.849414246,-8.8,0.966124591
CC(=O)NC1=C(OC2CCOC2)C=C2CC#CP-C3=C1C=CC(=NC=N2)C=C3,0.840654669,-8.7,0.966156117
Fc1ccc(Nc2ncnc3c2C=C(OCCCN2CCOCC2)COC=C3)cc1Cl,0.831503198,-8.6,0.966190483
CCCCNC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,0.865954387,-9,0.966204155
CC(NC(=CCc1cncnc1)CCOC(F)F)N1CC=CNC1O,0.866062515,-9,0.966301066
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)CCC(N)=O,0.901004191,-9.5,0.966309281
CCCN(CC#CC(=O)Nc1ccc2ncc(C#N)cc2c1)CCC,0.901004229,-9.5,0.966309316
Fc1cc(CS2=C3C=CC=C2N3)ccc1Nc1ncnc2cc(Cl)ccc12,0.849648275,-8.8,0.966330355
O=C1C=CNc2ncc(c(-c3cccnc3)n2)C2C=C(C=CCC2)CN1,0.840856519,-8.7,0.966331752
CN(C)CC=CC(=O)Nc1cc2c(NC3=CCC(F)=C3)ncnc2cc1OC1CCOC1,0.840869455,-8.7,0.966343008
COC1C(OCC2NCCCC2C)=Cc2ncnc(Nc3ccc(Cl)cc3F)c21,0.840869481,-8.7,0.966343031
C#CC=C(C=CC)N1CC=CC(C(=O)C=CCN2CCCCC2C)=COCOC1C,0.831777668,-8.6,0.966426701
CN(CC=NC=CC=N)CCC1=CCC=CNC2C=CCC3=C2C13,0.841001617,-8.7,0.966458012
N#CC1N=CC2=NNCc3cccnc3CC2=C1NC1CCCCCC1,0.841001631,-8.7,0.966458024
NC1=C=NC(Nc2ccc(OCc3ccccc3)c(Cl)c2)=C(C=O)N1,0.873990641,-9.1,0.966529679
C=C(C-CC=CC=CC=CN-N)CN=COc1ccc(F)cc1CN,0.831932916,-8.6,0.966560322
NCC1Oc2ncnc(CC=C(Cl)CF)c2NCC=CC1NC=O,0.841172862,-8.7,0.966607032
Cc1ccccccc2ncnc(SCc3ccc(C(=O)O)cc3)c2c1,0.895021753,-9.4,0.966616202
COC1=CCC2=COC2=C(OC)C(=CCNC(=O)Nc2ccccn2)C=N1,0.850040573,-8.8,0.966675302
Oc1nc2nc(Nc3cccc(Br)c3)c1NCC1=COCC2C=CC1,0.850040636,-8.8,0.966675358
CC(NCNc1cccc(Br)c1)C1=CC(P=O)=S2C=Cc3c(ncnc32)O1,0.850044362,-8.8,0.966678634
CC=CC(=CC1CC=NCCC=C=C(CCC)COP1)C=C(C#N)C(N)=O,0.850078048,-8.8,0.966708256
C=CC12C=C(O)CC(=C)C=C(N=CO)C1CC2CN1CCC1,0.841294011,-8.7,0.966712461
CCC1N=NC=C(S)C(=O)NCC(=CC=C=CCl)CC2CN(CCO)N2C=NC(C)=N1,0.850087991,-8.8,0.966716999
C=C(C)C(=O)Nc1nccc2ncnc(Nc3cccc(Br)c3)c12,0.841310246,-8.7,0.96672659
ClC12C=CNC(=NC=NCN=CNc3ccc(cc3)CCN3COCC31)C2,0.866573462,-9,0.966759036
CC1=CC=NC=NCN(c2ccc(F)c(Cl)c2)C=C1OCCCN1CCOCC1,0.832165824,-8.6,0.966760797
CCOC(=O)CCCNC(=O)OC1=Cc2nc(N3C=CC=C(C)C3O)ccc21,0.832165832,-8.6,0.966760804
FC(F)CC=CC=CCNC=NC=NC1=CC2=CC1CCOC1B=COCC1NCCCO2,0.841386859,-8.7,0.966793264
COc1cccc2c1CNc1c(NC3=CC=CC3Br)ncnc1O2,0.881629153,-9.2,0.966819714
O=CC=CC=CCNc1ncnc2cc3c(cc12)N(CCl)C(=O)CO3,0.881632048,-9.2,0.966822354
C=COC1C2=C(C=c3c1ncnc3=CC=CC)OCCO2,0.822647029,-8.5,0.966823474
C=C(Cl)C=CC=CNc1cncc(-c2cncc(NCCCO)c2)n1,0.874322448,-9.1,0.966829728
O=C(N=C1C#CCC=C1OCCF)Nc1ccccn1,0.874322502,-9.1,0.966829777
C#CC=CC=CCCC(=C-C)Nc1cc(Nc2cccc(Br)c2)nc(N)n1,0.874322528,-9.1,0.9668298
COC#Cc1ncnc(N2C=CC=C(Br)C2)c1C=CO,0.87432254,-9.1,0.966829811
C=C(F)CCNc1ncncc1CC=CC(Cl)=CC#CO,0.874322609,-9.1,0.966829874
CCC1=CC2=CCC1(C=N)SC1C(=CNC13C=CC=C3C)CO2,0.866715963,-9,0.966886772
CC1=NNN(C2C=NN(C3=CC=CCC4=NC5=C3C=CC5S4)C=N2)C1C,0.85869101,-8.9,0.966892504
CC1C=C2C=C1C(O)(O)CCn1c(=O)oc3c1=Cc1cncnc1NC1=C(C#P=CC1C=3)OC2,0.841507334,-8.7,0.966898114
NC(N)=Nc1ccc(Br)cc1NC(N)=C1C=C(Cc2cccc3ccccc23)NC1,0.850297735,-8.8,0.966901444
